"","City","Date","Precip","Weather","Dewpoint","Pressure","Visibility","Windspeed","MaxSpeed","TempMax","TempMin"
"1","ATLANTA 2.3 NE, GA US",2020-01-01,0,"sun",26.1,1017.4,10,7.4,11.1,57,36
"2","ATLANTA 2.3 NE, GA US",2020-01-02,0.02,"rain",35.1,1016.1,7.6,4.2,12,57,36
"3","ATLANTA 2.3 NE, GA US",2020-01-03,1.4,"rain",53.1,1011.7,2.1,5.8,13,63,46
"4","ATLANTA 2.3 NE, GA US",2020-01-04,1.79,"rain",49.2,1013.6,7.9,9.5,22.9,63,45
"5","ATLANTA 2.3 NE, GA US",2020-01-05,0,"sun",25.9,1025.1,10,9.9,24.1,59,32
"6","ATLANTA 2.3 NE, GA US",2020-01-06,0,"sun",32.5,1022.5,10,5.1,8,63,32
"7","ATLANTA 2.3 NE, GA US",2020-01-07,0.03,"rain",38.1,1019,9.9,9.8,19,63,37.9
"8","ATLANTA 2.3 NE, GA US",2020-01-08,0,"sun",25.2,1027.9,10,7.7,11.1,61,36
"9","ATLANTA 2.3 NE, GA US",2020-01-09,0,"sun",30,1031.9,10,5.7,13,64,36
"10","ATLANTA 2.3 NE, GA US",2020-01-10,0,"sun",46.2,1030.2,10,8.1,12,66,37
"11","ATLANTA 2.3 NE, GA US",2020-01-11,0,"sun",59.4,1021.6,8.7,11.5,19,70,50
"12","ATLANTA 2.3 NE, GA US",2020-01-12,1.66,"rain",52.2,1022.9,9.5,5.5,15,70,48.9
"13","ATLANTA 2.3 NE, GA US",2020-01-13,0.31,"rain",56.7,1026,7.8,4.1,8.9,69.1,48.9
"14","ATLANTA 2.3 NE, GA US",2020-01-14,1.12,"rain",60.4,1024.9,4,5,19,66,59
"15","ATLANTA 2.3 NE, GA US",2020-01-15,0.46,"rain",57.8,1022.2,9.9,3.6,8,72,55.9
"16","ATLANTA 2.3 NE, GA US",2020-01-16,0.51,"rain",53.2,1025.2,8.4,9.6,20,72,55
"17","ATLANTA 2.3 NE, GA US",2020-01-17,0,"sun",26.6,1032,10,9.5,15,64.9,45
"18","ATLANTA 2.3 NE, GA US",2020-01-18,0,"sun",30,1029.9,10,8.9,13,55.9,43
"19","ATLANTA 2.3 NE, GA US",2020-01-19,0.54,"rain",37,1020.5,8.1,10.5,19,55.9,39.9
"20","ATLANTA 2.3 NE, GA US",2020-01-20,0,"sun",16.4,1026.3,10,11.6,15.9,55.9,25
"21","ATLANTA 2.3 NE, GA US",2020-01-21,0,"sun",15.5,1029.8,10,8.9,17.1,41,23
"22","ATLANTA 2.3 NE, GA US",2020-01-22,0,"sun",13.7,1028.6,10,7.5,14,50,23
"23","ATLANTA 2.3 NE, GA US",2020-01-23,0,"sun",22.3,1024.2,9.9,10,17.1,50,24.1
"24","ATLANTA 2.3 NE, GA US",2020-01-24,0.84,"rain",40.8,1016.9,4.7,7.5,13,59,37.9
"25","ATLANTA 2.3 NE, GA US",2020-01-25,0.06,"rain",32.8,1017.6,10,8.7,17.1,59,37
"26","ATLANTA 2.3 NE, GA US",2020-01-26,0,"sun",30.3,1019.4,10,6.6,9.9,51.1,33.1
"27","ATLANTA 2.3 NE, GA US",2020-01-27,0.01,"drizzle",39,1015,10,4.6,13,53.1,33.1
"28","ATLANTA 2.3 NE, GA US",2020-01-28,0.01,"drizzle",34.8,1016.2,10,6.8,12,59,37
"29","ATLANTA 2.3 NE, GA US",2020-01-29,0,"sun",32.5,1016.4,10,4.2,9.9,59,37
"30","ATLANTA 2.3 NE, GA US",2020-01-30,0,"sun",35.5,1018.7,10,6.9,8.9,59,39.9
"31","ATLANTA 2.3 NE, GA US",2020-01-31,0.02,"rain",36.9,1021.2,7.9,8.8,13,59,39.9
"32","ATLANTA 2.3 NE, GA US",2020-02-01,0,"sun",37.7,1017.7,7,6.2,12,50,39.2
"33","ATLANTA 2.3 NE, GA US",2020-02-02,0,"sun",32.9,1017.2,10,8.7,12,66,35.1
"34","ATLANTA 2.3 NE, GA US",2020-02-03,0,"sun",35.2,1017.6,10,6,14,75.9,35.1
"35","ATLANTA 2.3 NE, GA US",2020-02-04,0,"sun",48,1016.9,10,8.3,11.1,75.9,42.1
"36","ATLANTA 2.3 NE, GA US",2020-02-05,0.05,"rain",58.1,1013.2,8.2,8.5,12,69.1,57
"37","ATLANTA 2.3 NE, GA US",2020-02-06,1.01,"rain",60.7,1001.8,5.2,9.8,22.9,72,60.1
"38","ATLANTA 2.3 NE, GA US",2020-02-07,2.32,"rain",34.9,1005.3,8.9,12.9,22,72,37
"39","ATLANTA 2.3 NE, GA US",2020-02-08,0.15,"rain",29.4,1022.8,8.2,3,7,50,30.9
"40","ATLANTA 2.3 NE, GA US",2020-02-09,0,"sun",34.7,1030,3.9,5.3,9.9,55.9,30.9
"41","ATLANTA 2.3 NE, GA US",2020-02-10,0,"sun",39.2,1026,8,6.8,11.1,55.9,34
"42","ATLANTA 2.3 NE, GA US",2020-02-11,1.63,"rain",58,1017.1,5.7,8.7,19,70,39
"43","ATLANTA 2.3 NE, GA US",2020-02-12,0.12,"rain",55.6,1017.2,7.5,6.5,13,73,52
"44","ATLANTA 2.3 NE, GA US",2020-02-13,0.67,"rain",57.4,1012.3,8.8,11.7,25.1,73,50
"45","ATLANTA 2.3 NE, GA US",2020-02-14,0.54,"rain",27.3,1024.7,10,11.7,15.9,52,35.1
"46","ATLANTA 2.3 NE, GA US",2020-02-15,0,"sun",22.2,1030,10,7.8,14,55.9,32
"47","ATLANTA 2.3 NE, GA US",2020-02-16,0,"sun",36.1,1024.3,7.2,5.2,8.9,55.9,32
"48","ATLANTA 2.3 NE, GA US",2020-02-17,0,"sun",44.4,1020,2.5,4.8,8,53.1,42.1
"49","ATLANTA 2.3 NE, GA US",2020-02-18,0,"sun",52.4,1020.5,1,6,12,62.1,44.1
"50","ATLANTA 2.3 NE, GA US",2020-02-19,1.57,"rain",51.1,1022.1,4.9,7.1,18.1,62.1,50
"51","ATLANTA 2.3 NE, GA US",2020-02-20,0.16,"rain",40.8,1025,5.8,12.1,17.1,60.1,39
"52","ATLANTA 2.3 NE, GA US",2020-02-21,0.94,"rain",30.8,1029.7,8.8,8.1,11.1,48,33.8
"53","ATLANTA 2.3 NE, GA US",2020-02-22,0,"sun",25,1031.2,10,3.2,8,55.9,30
"54","ATLANTA 2.3 NE, GA US",2020-02-23,0,"sun",26,1025.8,10,2.3,7,57,30
"55","ATLANTA 2.3 NE, GA US",2020-02-24,0.1,"rain",37.7,1018.4,7.1,4.6,9.9,57,37
"56","ATLANTA 2.3 NE, GA US",2020-02-25,0.97,"rain",49.2,1010.3,3.4,5.6,12,69.1,45
"57","ATLANTA 2.3 NE, GA US",2020-02-26,0.02,"rain",43.9,1012.1,10,6.5,19,69.1,46
"58","ATLANTA 2.3 NE, GA US",2020-02-27,0.03,"rain",24,1020.1,10,13.7,20,55,33.1
"59","ATLANTA 2.3 NE, GA US",2020-02-28,0,"sun",23.6,1021.4,10,8.8,19,54,32
"60","ATLANTA 2.3 NE, GA US",2020-02-29,0,"sun",27.2,1022,10,11.5,22,55.9,32
"61","ATLANTA 2.3 NE, GA US",2020-03-01,0,"sun",25.2,1024.6,10,4.3,8.9,64,34
"62","ATLANTA 2.3 NE, GA US",2020-03-02,0,"sun",39.1,1019.4,8.3,6.1,9.9,64,34
"63","ATLANTA 2.3 NE, GA US",2020-03-03,0.98,"rain",57.6,1011.2,6.1,7,15.9,69.1,46.9
"64","ATLANTA 2.3 NE, GA US",2020-03-04,0.34,"rain",53.8,1014.2,7.7,5.4,9.9,69.1,54
"65","ATLANTA 2.3 NE, GA US",2020-03-05,1.78,"rain",48.5,1016.6,4.6,9.1,18.1,62.1,50
"66","ATLANTA 2.3 NE, GA US",2020-03-06,0.87,"rain",37.4,1020,10,11.9,20,57.9,45
"67","ATLANTA 2.3 NE, GA US",2020-03-07,0,"sun",24.3,1029,10,9.4,20,59,33.1
"68","ATLANTA 2.3 NE, GA US",2020-03-08,0,"sun",28.2,1033.4,10,5.5,12,62.1,33.1
"69","ATLANTA 2.3 NE, GA US",2020-03-09,0,"sun",35.8,1033.2,10,6.2,11.1,66.9,37.9
"70","ATLANTA 2.3 NE, GA US",2020-03-10,0.05,"rain",49,1027.9,9.5,6.2,12,66.9,43
"71","ATLANTA 2.3 NE, GA US",2020-03-11,0.06,"rain",55,1021.2,8.4,5.7,15,72,55
"72","ATLANTA 2.3 NE, GA US",2020-03-12,0.26,"rain",58.2,1015.8,7,4.4,11.1,75.9,55
"73","ATLANTA 2.3 NE, GA US",2020-03-13,0.02,"rain",58.5,1017.2,10,7.5,12,75.9,60.1
"74","ATLANTA 2.3 NE, GA US",2020-03-14,0,"sun",54.3,1023.7,10,4.9,11.1,81,57
"75","ATLANTA 2.3 NE, GA US",2020-03-15,0,"sun",52.2,1024.4,10,7.8,12,81,57
"76","ATLANTA 2.3 NE, GA US",2020-03-16,0,"sun",51.7,1025.8,8.2,7.5,14,71.1,52
"77","ATLANTA 2.3 NE, GA US",2020-03-17,0,"sun",51.1,1024.1,5.1,5.5,11.1,68,51.1
"78","ATLANTA 2.3 NE, GA US",2020-03-18,0,"sun",57.4,1023.8,7.7,4.3,8,78.1,51.1
"79","ATLANTA 2.3 NE, GA US",2020-03-19,0,"sun",59.5,1023.5,5.3,6.7,13,81,55.9
"80","ATLANTA 2.3 NE, GA US",2020-03-20,0.08,"rain",59,1023,10,7.2,15,82.9,59
"81","ATLANTA 2.3 NE, GA US",2020-03-21,0.08,"rain",56.7,1023.6,9.5,8,22.9,82.9,61
"82","ATLANTA 2.3 NE, GA US",2020-03-22,0.06,"rain",47.8,1024.9,9.9,8.5,15,73.9,46.9
"83","ATLANTA 2.3 NE, GA US",2020-03-23,1.59,"rain",51.7,1022.9,2.6,7.4,12,63,46.9
"84","ATLANTA 2.3 NE, GA US",2020-03-24,0.81,"rain",60.3,1016.1,3.6,4.5,15,78.1,51.1
"85","ATLANTA 2.3 NE, GA US",2020-03-25,0,"sun",57.6,1010.9,9.3,8.9,15,78.1,60.1
"86","ATLANTA 2.3 NE, GA US",2020-03-26,0,"sun",50.1,1015.2,10,5.7,8.9,80.1,52
"87","ATLANTA 2.3 NE, GA US",2020-03-27,0,"sun",55.4,1013.7,9.8,5.3,13,84.9,52
"88","ATLANTA 2.3 NE, GA US",2020-03-28,0,"sun",60.9,1014.2,10,7.8,15,84.9,60.1
"89","ATLANTA 2.3 NE, GA US",2020-03-29,0,"sun",58.1,1015.9,9.8,8.9,19,84,66
"90","ATLANTA 2.3 NE, GA US",2020-03-30,0,"sun",39.5,1019.7,10,8.7,12,79,60.1
"91","ATLANTA 2.3 NE, GA US",2020-03-31,0,"sun",42.7,1010,9.3,7.7,20,75,52
"92","ATLANTA 2.3 NE, GA US",2020-04-01,0.36,"rain",36.8,1011.9,10,13.4,19,64,42.1
"93","ATLANTA 2.3 NE, GA US",2020-04-02,0,"sun",36,1017.6,10,5.8,11.1,69.1,39.9
"94","ATLANTA 2.3 NE, GA US",2020-04-03,0,"sun",36.3,1016,10,6.4,8.9,78.1,39.9
"95","ATLANTA 2.3 NE, GA US",2020-04-04,0,"sun",40.2,1014.2,10,5.3,9.9,78.1,48
"96","ATLANTA 2.3 NE, GA US",2020-04-05,0,"sun",45.8,1015.3,10,2.8,5.1,80.1,55.9
"97","ATLANTA 2.3 NE, GA US",2020-04-06,0,"sun",52.2,1017.9,10,5,11.1,82.9,57.9
"98","ATLANTA 2.3 NE, GA US",2020-04-07,0,"sun",55.9,1017.1,10,5.8,13,82.9,57.9
"99","ATLANTA 2.3 NE, GA US",2020-04-08,0,"sun",61.5,1011.9,8.6,6.4,9.9,81,62.1
"100","ATLANTA 2.3 NE, GA US",2020-04-09,0.31,"rain",58.8,1007.6,9.4,10.3,19,81,62.1
"101","ATLANTA 2.3 NE, GA US",2020-04-10,0,"sun",29.1,1011.8,10,13.2,20,78.1,51.1
"102","ATLANTA 2.3 NE, GA US",2020-04-11,0,"sun",28.8,1017.5,10,6.4,9.9,71.1,39.9
"103","ATLANTA 2.3 NE, GA US",2020-04-12,0,"sun",45.8,1014.3,6.8,6.6,15.9,71.6,52
"104","ATLANTA 2.3 NE, GA US",2020-04-13,1.05,"rain",58.2,1009.9,8.7,12.9,25.1,75,50
"105","ATLANTA 2.3 NE, GA US",2020-04-14,0,"sun",46,1017,10,8,13,73.9,46.9
"106","ATLANTA 2.3 NE, GA US",2020-04-15,0,"sun",30.1,1016.1,10,11.5,15,72,41
"107","ATLANTA 2.3 NE, GA US",2020-04-16,0,"sun",26.3,1022.8,10,7.3,13,69.1,41
"108","ATLANTA 2.3 NE, GA US",2020-04-17,0,"sun",39.2,1023,10,5.5,13,73.9,42.1
"109","ATLANTA 2.3 NE, GA US",2020-04-18,0.03,"rain",46.5,1015.3,9.7,8.9,15.9,73.9,46.9
"110","ATLANTA 2.3 NE, GA US",2020-04-19,0,"sun",42.2,1013.2,6.6,5.9,8.9,70,46.9
"111","ATLANTA 2.3 NE, GA US",2020-04-20,2.37,"rain",51.3,1006.4,5.6,9.3,15.9,71.1,46.9
"112","ATLANTA 2.3 NE, GA US",2020-04-21,0.02,"rain",45.8,1012,10,9.1,20,75,53.1
"113","ATLANTA 2.3 NE, GA US",2020-04-22,0,"sun",39.2,1017.1,10,6.4,12,75,48.9
"114","ATLANTA 2.3 NE, GA US",2020-04-23,0.21,"rain",51,1013.6,9,7.5,21,72,48.9
"115","ATLANTA 2.3 NE, GA US",2020-04-24,0.73,"rain",56.2,1007.9,9.9,8.9,20,72,54
"116","ATLANTA 2.3 NE, GA US",2020-04-25,0,"sun",53.2,1010.6,10,6.1,15,80.1,55
"117","ATLANTA 2.3 NE, GA US",2020-04-26,0.01,"drizzle",46.2,1013.5,10,12.2,21,80.1,52
"118","ATLANTA 2.3 NE, GA US",2020-04-27,0,"sun",38.9,1021,10,10.9,22.9,73,46
"119","ATLANTA 2.3 NE, GA US",2020-04-28,0,"sun",42.4,1021,10,4,8.9,79,46
"120","ATLANTA 2.3 NE, GA US",2020-04-29,0,"sun",52.4,1013.5,9.8,8.5,15.9,79,53.1
"121","ATLANTA 2.3 NE, GA US",2020-04-30,0.73,"rain",51.2,1009.9,9.5,8.4,20,71.1,53.1
"122","ATLANTA 2.3 NE, GA US",2020-05-01,0,"sun",42.3,1015.5,10,8.9,15,75,48
"123","ATLANTA 2.3 NE, GA US",2020-05-02,0,"sun",43.3,1020,10,4.4,8.9,82,48
"124","ATLANTA 2.3 NE, GA US",2020-05-03,0,"sun",51.2,1017.8,10,6.2,11.1,84.9,52
"125","ATLANTA 2.3 NE, GA US",2020-05-04,0,"sun",56.9,1013.9,10,5.8,8,86,57.9
"126","ATLANTA 2.3 NE, GA US",2020-05-05,0,"sun",62.7,1011.5,10,7.2,13,86,61
"127","ATLANTA 2.3 NE, GA US",2020-05-06,0,"sun",47.7,1012.6,10,13.8,22,84,54
"128","ATLANTA 2.3 NE, GA US",2020-05-07,0,"sun",37,1019.3,10,10.6,18.1,73.9,45
"129","ATLANTA 2.3 NE, GA US",2020-05-08,0,"sun",42.2,1016.3,9.7,4.7,9.9,69.1,45
"130","ATLANTA 2.3 NE, GA US",2020-05-09,0.15,"rain",36.9,1019.7,9.4,9.8,19,66,44.1
"131","ATLANTA 2.3 NE, GA US",2020-05-10,0,"sun",34.6,1022.6,10,4.8,8.9,73.9,42.1
"132","ATLANTA 2.3 NE, GA US",2020-05-11,0,"sun",34.9,1020.9,10,10.3,15.9,73.9,42.1
"133","ATLANTA 2.3 NE, GA US",2020-05-12,0,"sun",36.9,1023.1,10,5.4,11.1,73.9,48.9
"134","ATLANTA 2.3 NE, GA US",2020-05-13,0,"sun",48,1023.3,10,5.8,11.1,80.1,48.9
"135","ATLANTA 2.3 NE, GA US",2020-05-14,0,"sun",56.2,1023,10,7.1,11.1,82.9,55.9
"136","ATLANTA 2.3 NE, GA US",2020-05-15,0,"sun",56.2,1020.1,10,6.3,8.9,82.9,61
"137","ATLANTA 2.3 NE, GA US",2020-05-16,0,"sun",57.3,1016.6,10,4.8,9.9,84.9,61
"138","ATLANTA 2.3 NE, GA US",2020-05-17,0,"sun",59.7,1014.7,10,5.9,12,84.9,63
"139","ATLANTA 2.3 NE, GA US",2020-05-18,1.74,"rain",65.4,1010.5,8.2,5.5,11.1,84.9,64.9
"140","ATLANTA 2.3 NE, GA US",2020-05-19,0.33,"rain",59.9,1008,9.3,7.6,14,75,62.6
"141","ATLANTA 2.3 NE, GA US",2020-05-20,0.48,"rain",54.7,1011.8,9.7,10.2,15,75.9,57.9
"142","ATLANTA 2.3 NE, GA US",2020-05-21,0.02,"rain",53.5,1015.8,8.8,5.7,12,75,54
"143","ATLANTA 2.3 NE, GA US",2020-05-22,0,"sun",62,1017.2,10,5.5,11.1,86,54
"144","ATLANTA 2.3 NE, GA US",2020-05-23,0.04,"rain",64.7,1017.9,9.9,5,15.9,86,64
"145","ATLANTA 2.3 NE, GA US",2020-05-24,0.06,"rain",64.7,1017.5,10,3.9,12,88,64.9
"146","ATLANTA 2.3 NE, GA US",2020-05-25,0,"sun",64.6,1016.8,9.7,6.5,18.1,88,68
"147","ATLANTA 2.3 NE, GA US",2020-05-26,0.26,"rain",64.8,1017.1,9,9.6,18.1,84.9,68
"148","ATLANTA 2.3 NE, GA US",2020-05-27,0.03,"rain",64.4,1015.5,7.9,9.6,14,75,68
"149","ATLANTA 2.3 NE, GA US",2020-05-28,0.86,"rain",66,1015.4,6.5,5.4,14,84,66
"150","ATLANTA 2.3 NE, GA US",2020-05-29,0.02,"rain",67.3,1016.4,9.9,3.6,9.9,84,66.9
"151","ATLANTA 2.3 NE, GA US",2020-05-30,0.9,"rain",64.5,1016.5,10,5.5,11.1,86,66.9
"152","ATLANTA 2.3 NE, GA US",2020-05-31,0,"sun",57.6,1017.2,10,6.4,9.9,86,63
"153","ATLANTA 2.3 NE, GA US",2020-06-01,0,"sun",57.6,1021,10,8.9,13,84.9,63
"154","ATLANTA 2.3 NE, GA US",2020-06-02,0,"sun",60,1021.7,10,5.5,8,84.9,66
"155","ATLANTA 2.3 NE, GA US",2020-06-03,0,"sun",64.1,1017.4,10,5,8.9,87.1,66
"156","ATLANTA 2.3 NE, GA US",2020-06-04,0,"sun",66.1,1013.7,9.7,6.5,9.9,89.1,69.1
"157","ATLANTA 2.3 NE, GA US",2020-06-05,0.01,"rain",67.4,1013.9,9.8,6.4,12,89.1,70
"158","ATLANTA 2.3 NE, GA US",2020-06-06,0.43,"rain",67.7,1015.4,9.7,3.8,18.1,87.1,69.1
"159","ATLANTA 2.3 NE, GA US",2020-06-07,0,"sun",68.4,1014.2,9.9,4.7,9.9,87.1,69.1
"160","ATLANTA 2.3 NE, GA US",2020-06-08,0,"sun",70.1,1012.8,9.9,6.9,9.9,84.9,71.1
"161","ATLANTA 2.3 NE, GA US",2020-06-09,0.77,"rain",71.3,1013.9,9.6,6.7,21,86,73
"162","ATLANTA 2.3 NE, GA US",2020-06-10,0.08,"rain",71.5,1014.8,8.5,6.5,14,86,73
"163","ATLANTA 2.3 NE, GA US",2020-06-11,0.94,"rain",65.2,1017.7,10,9.3,15,84,68
"164","ATLANTA 2.3 NE, GA US",2020-06-12,0.02,"rain",59.9,1019.5,10,8.1,15.9,88,66
"165","ATLANTA 2.3 NE, GA US",2020-06-13,0.01,"drizzle",59.2,1018.6,10,6.9,13,88,66
"166","ATLANTA 2.3 NE, GA US",2020-06-14,0,"sun",58.9,1020.2,9.7,4.9,32.1,87.1,66.9
"167","ATLANTA 2.3 NE, GA US",2020-06-15,1.02,"rain",59.9,1021.3,10,7.6,32.1,81,63
"168","ATLANTA 2.3 NE, GA US",2020-06-16,0,"sun",55.5,1021.9,10,9.9,14,80.1,61
"169","ATLANTA 2.3 NE, GA US",2020-06-17,0,"sun",55.2,1019.9,10,5.4,11.1,75.9,59
"170","ATLANTA 2.3 NE, GA US",2020-06-18,0,"sun",58.4,1017.6,10,4,9.9,82.9,59
"171","ATLANTA 2.3 NE, GA US",2020-06-19,0,"sun",61,1018,10,3.4,8.9,87.1,61
"172","ATLANTA 2.3 NE, GA US",2020-06-20,0,"sun",61.7,1017.7,10,4.1,8.9,90,66.9
"173","ATLANTA 2.3 NE, GA US",2020-06-21,0,"sun",64.1,1015.7,10,3.8,27,90,66.9
"174","ATLANTA 2.3 NE, GA US",2020-06-22,0.02,"rain",67.1,1016.4,9.7,3.5,15.9,90,69.1
"175","ATLANTA 2.3 NE, GA US",2020-06-23,0.52,"rain",68,1013.4,9.9,8,13,87.1,69.1
"176","ATLANTA 2.3 NE, GA US",2020-06-24,0.22,"rain",66.6,1013.8,10,8.3,9.9,86,69.1
"177","ATLANTA 2.3 NE, GA US",2020-06-25,0.02,"rain",67.9,1017.1,8.8,5.4,9.9,82.9,69.1
"178","ATLANTA 2.3 NE, GA US",2020-06-26,0,"sun",66.4,1021.4,9.8,7.7,15,86,68
"179","ATLANTA 2.3 NE, GA US",2020-06-27,0.02,"rain",64.2,1020,7.2,7.4,29.9,88,68
"180","ATLANTA 2.3 NE, GA US",2020-06-28,0.6,"rain",69.8,1015.7,10,7.2,13,90,68
"181","ATLANTA 2.3 NE, GA US",2020-06-29,0,"sun",68.4,1015.1,10,7.2,11.1,93,73
"182","ATLANTA 2.3 NE, GA US",2020-06-30,0,"sun",67.1,1014.9,10,7.3,19,93,72
"183","ATLANTA 2.3 NE, GA US",2020-07-01,0.49,"rain",67.6,1013.4,10,6.9,19,91,69.1
"184","ATLANTA 2.3 NE, GA US",2020-07-02,0.06,"rain",68.4,1012.6,9.8,7.6,20,89.1,69.1
"185","ATLANTA 2.3 NE, GA US",2020-07-03,0.01,"drizzle",68.9,1013.4,9.9,4.4,8,93,71.1
"186","ATLANTA 2.3 NE, GA US",2020-07-04,0,"sun",68.4,1013.1,9.7,2.6,14,93,73
"187","ATLANTA 2.3 NE, GA US",2020-07-05,0.91,"rain",68.5,1013.1,6.7,5.2,14,91.9,73
"188","ATLANTA 2.3 NE, GA US",2020-07-06,0,"sun",67.9,1014.3,9.1,6.8,17.1,91.9,73
"189","ATLANTA 2.3 NE, GA US",2020-07-07,0.31,"rain",70.2,1014.6,9.3,7,11.1,87.1,73
"190","ATLANTA 2.3 NE, GA US",2020-07-08,0.03,"rain",70.2,1013.8,10,5.4,8.9,87.1,73
"191","ATLANTA 2.3 NE, GA US",2020-07-09,0,"sun",70.1,1012.7,9.9,5.6,13,89.1,73
"192","ATLANTA 2.3 NE, GA US",2020-07-10,0.22,"rain",71.5,1013.4,8.5,5.1,13,91.9,71.6
"193","ATLANTA 2.3 NE, GA US",2020-07-11,0,"sun",66.5,1012.4,10,10.4,15.9,91.9,72
"194","ATLANTA 2.3 NE, GA US",2020-07-12,0,"sun",64.1,1011.7,10,6.4,9.9,91.9,69.1
"195","ATLANTA 2.3 NE, GA US",2020-07-13,0,"sun",67.9,1011.5,8.9,6.9,14,90,68
"196","ATLANTA 2.3 NE, GA US",2020-07-14,0,"sun",66.4,1014.5,10,5.2,8.9,93,68
"197","ATLANTA 2.3 NE, GA US",2020-07-15,0,"sun",68.9,1016.7,9.9,3,8,93,72
"198","ATLANTA 2.3 NE, GA US",2020-07-16,1.67,"rain",70.6,1019.1,9.6,4,9.9,91.9,73
"199","ATLANTA 2.3 NE, GA US",2020-07-17,0.02,"rain",69.8,1020.8,10,3.8,7,93,73
"200","ATLANTA 2.3 NE, GA US",2020-07-18,0,"sun",69.7,1019.5,10,4,14,95,75.9
"201","ATLANTA 2.3 NE, GA US",2020-07-19,0.2,"rain",69.2,1018,10,3,8,95,75
"202","ATLANTA 2.3 NE, GA US",2020-07-20,0,"sun",68.8,1016.5,9.8,4.3,19,95,75
"203","ATLANTA 2.3 NE, GA US",2020-07-21,0,"sun",70.1,1017.3,9.9,3.7,22,95,75
"204","ATLANTA 2.3 NE, GA US",2020-07-22,0.02,"rain",69.9,1018.8,9.7,4.7,8.9,95,73
"205","ATLANTA 2.3 NE, GA US",2020-07-23,0.02,"rain",68.5,1019.6,10,3.6,8.9,93,73
"206","ATLANTA 2.3 NE, GA US",2020-07-24,0,"sun",68.4,1020.6,10,4.6,14,93,73.9
"207","ATLANTA 2.3 NE, GA US",2020-07-25,0,"sun",68.6,1020.3,10,5,12,91,72
"208","ATLANTA 2.3 NE, GA US",2020-07-26,0.24,"rain",68.1,1020.7,10,2.6,6,91,71.1
"209","ATLANTA 2.3 NE, GA US",2020-07-27,0.03,"rain",68.8,1017.9,10,4.3,15,93,71.1
"210","ATLANTA 2.3 NE, GA US",2020-07-28,0,"sun",69.3,1016,10,5.3,15,93,73.9
"211","ATLANTA 2.3 NE, GA US",2020-07-29,0.01,"rain",71,1015.8,9.4,6.2,8.9,89.1,75
"212","ATLANTA 2.3 NE, GA US",2020-07-30,2.11,"rain",71.9,1014.6,9.7,7.5,15.9,88,75
"213","ATLANTA 2.3 NE, GA US",2020-07-31,0.01,"rain",71.4,1013.1,9.9,8.1,11.1,91.9,75
"214","ATLANTA 2.3 NE, GA US",2020-08-01,0,"sun",69.3,1013.5,10,6.7,14,91.9,73
"215","ATLANTA 2.3 NE, GA US",2020-08-02,0,"sun",68.8,1014.5,10,4,8.9,91.9,73
"216","ATLANTA 2.3 NE, GA US",2020-08-03,0,"sun",68.6,1013.9,9.6,5.1,25.1,87.1,71.6
"217","ATLANTA 2.3 NE, GA US",2020-08-04,1.32,"rain",66.1,1014,10,4.9,8.9,91,68
"218","ATLANTA 2.3 NE, GA US",2020-08-05,0,"sun",66.8,1015.1,10,5.2,15.9,91,68
